domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"kyokuwallet.com","https://kyokuwallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-06-27T12:03:09.523Z"
"kyralysauthor.com","https://kyralysauthor.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-06-27T12:03:26.282Z"
"kyrgyzstan-evisa.com","https://kyrgyzstan-evisa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-27T12:03:42.723Z"
"kyrrexbank.com","https://kyrrexbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T12:04:01.015Z"
"kysports-login.com","https://kysports-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T12:04:18.283Z"
"kytchase.com","https://kytchase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-06-27T12:04:35.491Z"
"kyty-kaiyunlogin.com","https://kyty-kaiyunlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T12:04:52.634Z"
"kyuintelligence.com","https://kyuintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-27T12:05:09.053Z"
"kyuintelligenceplatform.com","https://kyuintelligenceplatform.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-06-27T12:05:25.949Z"
"kz999-login.com","https://kz999-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T12:05:43.384Z"
"kzcrypto.com","https://kzcrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-06-27T12:05:59.878Z"
"kzcyincometax.com","https://kzcyincometax.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-06-27T12:06:16.917Z"
"kzgcpb.top","https://kzgcpb.top",5,"medium_risk","enterprise_target","gcp","",0,0,"false","","","2025-06-27T12:06:34.899Z"
"kzgenbank.net","https://kzgenbank.net",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-06-27T12:06:51.673Z"
"kzgoldenvisa.com","https://kzgoldenvisa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-06-27T12:07:08.555Z"
"kz-visa-centre.com","https://kz-visa-centre.com",7,"confirmed_threat","enterprise_target","visa","",1,0,"false","","","2025-06-27T12:07:25.380Z"
"l2otsecure.com","https://l2otsecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-06-27T12:07:41.948Z"
"l2otsecure.info","https://l2otsecure.info",4,"blacklist_match","blacklist_match","","secure",0,1,"false","","","2025-06-27T12:07:58.698Z"
"l2otsecure.net","https://l2otsecure.net",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-06-27T12:08:15.369Z"
"l2otsecure.store","https://l2otsecure.store",4,"blacklist_match","blacklist_match","","secure",0,1,"false","","","2025-06-27T12:08:31.820Z"
"l2otsecure.xyz","https://l2otsecure.xyz",5,"medium_risk","blacklist_match","","secure",0,2,"false","","","2025-06-27T12:08:48.555Z"
"l55comlogin.com","https://l55comlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T12:09:07.082Z"
"l55-login.com","https://l55-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T12:09:23.878Z"
"l55login.com","https://l55login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T12:09:43.411Z"
"l6sgibm9c.xyz","https://l6sgibm9c.xyz",5,"medium_risk","enterprise_target","ibm","",0,0,"false","","","2025-06-27T12:10:00.470Z"
"l7winlogin.com","https://l7winlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-06-27T12:10:17.136Z"
