domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"02-review-stripe.com","https://02-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-29T08:39:44.715Z"
"02scrapmetal-price.xyz","https://02scrapmetal-price.xyz",5,"medium_risk","meta","",0,0,"false","","","2025-06-29T08:40:01.104Z"
"03intellectualproperties.com","https://03intellectualproperties.com",5,"medium_risk","intel","",0,0,"false","","","2025-06-29T08:40:17.755Z"
"03-review-stripe.com","https://03-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-29T08:40:34.222Z"
"03scrapmetal-price.xyz","https://03scrapmetal-price.xyz",5,"medium_risk","meta","",0,0,"false","","","2025-06-29T08:40:50.701Z"
"04-review-stripe.com","https://04-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-29T08:41:07.105Z"
"0520metaverse.xyz","https://0520metaverse.xyz",5,"medium_risk","meta","",0,0,"false","","","2025-06-29T08:41:56.858Z"
"05-review-stripe.com","https://05-review-stripe.com",5,"medium_risk","stripe","",0,0,"false","","","2025-06-29T08:42:46.106Z"
"kurumsalmeta.com","https://kurumsalmeta.com",5,"medium_risk","meta","",0,0,"false","","","2025-06-29T08:43:19.317Z"
"kuwait-evisa.org","https://kuwait-evisa.org",5,"medium_risk","visa","",0,0,"false","","","2025-06-29T08:45:01.612Z"
"kuwaitvisaservice.com","https://kuwaitvisaservice.com",5,"medium_risk","visa","",0,0,"false","","","2025-06-29T08:45:18.125Z"
"kvisakolorders.com","https://kvisakolorders.com",5,"medium_risk","visa","",0,0,"false","","","2025-06-29T08:46:07.504Z"
"kvlaws.net","https://kvlaws.net",5,"medium_risk","aws","",0,0,"false","","","2025-06-29T08:46:24.208Z"
"kv-metal.com","https://kv-metal.com",5,"medium_risk","meta","",0,0,"false","","","2025-06-29T08:46:40.637Z"
"kyawsithu.site","https://kyawsithu.site",5,"medium_risk","aws","",0,0,"false","","","2025-06-29T08:49:44.212Z"
"kyawsoehtike.com","https://kyawsoehtike.com",5,"medium_risk","aws","",0,0,"false","","","2025-06-29T08:50:00.851Z"
"kyawsofa.com","https://kyawsofa.com",5,"medium_risk","aws","",0,0,"false","","","2025-06-29T08:50:17.495Z"
"kylahelpingpaws.org","https://kylahelpingpaws.org",5,"medium_risk","aws","",0,0,"false","","","2025-06-29T08:53:54.106Z"
"kylopaws.com","https://kylopaws.com",5,"medium_risk","aws","",0,0,"false","","","2025-06-29T08:54:27.325Z"
"kylopaws.org","https://kylopaws.org",5,"medium_risk","aws","",0,0,"false","","","2025-06-29T08:54:43.692Z"
"kyrgyzstan-evisa.com","https://kyrgyzstan-evisa.com",5,"medium_risk","visa","",0,0,"false","","","2025-06-29T08:55:33.252Z"
"kytchase.com","https://kytchase.com",5,"medium_risk","chase","",0,0,"false","","","2025-06-29T08:56:06.398Z"
"kyuintelligence.com","https://kyuintelligence.com",5,"medium_risk","intel","",0,0,"false","","","2025-06-29T08:56:39.572Z"
"kyuintelligenceplatform.com","https://kyuintelligenceplatform.com",5,"medium_risk","intel","",0,0,"false","","","2025-06-29T08:56:55.979Z"
"kzcyincometax.com","https://kzcyincometax.com",5,"medium_risk","meta","",0,0,"false","","","2025-06-29T08:57:45.346Z"
