domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"777slot-login.org","https://777slot-login.org",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:21:23.840Z"
"7788login.com","https://7788login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:21:40.202Z"
"77gglogin.com","https://77gglogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:21:56.464Z"
"780bitcoin.info","https://780bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:22:12.741Z"
"780bitcoin.online","https://780bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:22:29.002Z"
"785bitcoin.info","https://785bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:22:45.265Z"
"788betlogin.com","https://788betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:23:01.916Z"
"78955-login.com","https://78955-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:23:18.529Z"
"789luck-login.com","https://789luck-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:23:34.786Z"
"789ufawallet.com","https://789ufawallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T15:23:51.073Z"
"78brlogin.com","https://78brlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:24:07.346Z"
"79-stripe.com","https://79-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:24:23.951Z"
"791bitcoin.info","https://791bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:24:40.583Z"
"793bitcoin.online","https://793bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:24:56.855Z"
"796bitcoin.online","https://796bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:25:13.132Z"
"79alogin.com","https://79alogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:25:29.442Z"
"79r-login.com","https://79r-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:25:45.729Z"
"79rlogin.com","https://79rlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:26:02.008Z"
"7bet-login.com","https://7bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:26:18.280Z"
"7betslogin.com","https://7betslogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:26:34.631Z"
"7dayauthorchallenge.com","https://7dayauthorchallenge.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T15:26:50.883Z"
"7figureauthorcareer.com","https://7figureauthorcareer.com",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T15:27:07.154Z"
"7iibmp.top","https://7iibmp.top",5,"medium_risk","enterprise_target","ibm","",0,0,"false","","","2025-07-10T15:27:23.417Z"
"7kmetals.biz","https://7kmetals.biz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T15:27:40.013Z"
"7kmetals.store","https://7kmetals.store",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T15:27:56.271Z"
"7nokta.net","https://7nokta.net",5,"medium_risk","enterprise_target","okta","",0,0,"false","","","2025-07-10T15:28:12.961Z"
"7sevenintelligence.com","https://7sevenintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T15:28:29.221Z"
"7unlock.com","https://7unlock.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T15:28:45.510Z"
"7yaalogin.com","https://7yaalogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:29:01.763Z"
"800-cryptos.net","https://800-cryptos.net",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T15:29:18.020Z"
"800-cryptos.org","https://800-cryptos.org",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T15:29:34.306Z"
"800accountant.com","https://800accountant.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T15:29:50.574Z"
"808betlogin.com","https://808betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:30:06.832Z"
"80gametada.com","https://80gametada.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T15:30:23.103Z"
"80pmbet-login.com","https://80pmbet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:30:39.716Z"
"813betlogins.com","https://813betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:30:55.981Z"
"818bet-login.com","https://818bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:31:12.251Z"
"826bitcoin.info","https://826bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:31:28.515Z"
"827bitcoin.info","https://827bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:31:45.126Z"
"827bitcoin.online","https://827bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:32:02.145Z"
"82bet-login.com","https://82bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:32:18.444Z"
"82betlogins.com","https://82betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:32:34.700Z"
"830bitcoin.online","https://830bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:32:51.327Z"
"83bank.com","https://83bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:33:07.688Z"
"0000apple.com","https://0000apple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T15:33:23.973Z"
"0000private0000secure0000message0000.com","https://0000private0000secure0000message0000.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T15:33:40.588Z"
"0001-stripe.com","https://0001-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:33:56.858Z"
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:34:13.162Z"
"000betlogin.com","https://000betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:34:29.425Z"
"000hq000private00secure00message.com","https://000hq000private00secure00message.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T15:34:46.032Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:35:02.301Z"
"001bitcoin.com","https://001bitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:35:18.576Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:35:34.848Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:35:51.240Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:36:07.492Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:36:23.769Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:36:40.375Z"
"007gametada.com","https://007gametada.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T15:36:56.639Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:37:12.907Z"
"0099bet-login.com","https://0099bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:37:29.190Z"
"00secure00message00private00email00.com","https://00secure00message00private00email00.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T15:37:45.880Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:38:02.248Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T15:38:18.622Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:38:34.904Z"
"012-stripe.com","https://012-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:38:51.191Z"
"013betcomlogin.com","https://013betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:39:08.599Z"
"013-stripe.com","https://013-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:39:24.886Z"
"014-stripe.com","https://014-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:39:41.185Z"
"015-stripe.com","https://015-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:39:57.440Z"
"017betapplogin.com","https://017betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:40:13.729Z"
"01athleteintelligence.com","https://01athleteintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T15:40:30.002Z"
"01bet-login.com","https://01bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:40:46.278Z"
"01-review-stripe.com","https://01-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:41:02.568Z"
"022apple.com","https://022apple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T15:41:18.850Z"
"02bet-login.com","https://02bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:41:35.620Z"
"02crypto.xyz","https://02crypto.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T15:41:51.926Z"
"02-review-stripe.com","https://02-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:42:08.210Z"
"02ukjulyupdate.com","https://02ukjulyupdate.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T15:42:24.544Z"
"03-review-stripe.com","https://03-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:42:40.814Z"
"04betlogin.com","https://04betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:42:57.084Z"
"04-review-stripe.com","https://04-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:43:13.365Z"
"050bet-login.com","https://050bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:43:29.638Z"
"050betlogin.com","https://050betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:43:45.885Z"
"0532oracle.com","https://0532oracle.com",5,"medium_risk","enterprise_target","oracle","",0,0,"false","","","2025-07-10T15:44:02.231Z"
"05-review-stripe.com","https://05-review-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T15:44:18.483Z"
"05xlogin.com","https://05xlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:44:34.761Z"
"06-2024-q35ibm9u1u.com","https://06-2024-q35ibm9u1u.com",5,"medium_risk","enterprise_target","ibm","",0,0,"false","","","2025-07-10T15:44:51.031Z"
"073betcomlogin.com","https://073betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:45:07.297Z"
"095betcomlogin.com","https://095betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:45:23.613Z"
"096betcomlogin.com","https://096betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:45:39.917Z"
"099betcomlogin.com","https://099betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:45:56.184Z"
"09betlogin.com","https://09betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:46:12.773Z"
"0bank.xyz","https://0bank.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:46:29.057Z"
"0bitcoin.xyz","https://0bitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:46:45.338Z"
"0coinbasewallet.xyz","https://0coinbasewallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T15:47:01.613Z"
"0cryptocurrency.xyz","https://0cryptocurrency.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T15:47:18.189Z"
"0meterchasers.com","https://0meterchasers.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T15:47:34.457Z"
"0secure-53-hlpref.online","https://0secure-53-hlpref.online",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T15:47:50.718Z"
"0shaadbankperrekazzgfoopy.click","https://0shaadbankperrekazzgfoopy.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:48:06.969Z"
"0shaadbankperrekazzgoopy.click","https://0shaadbankperrekazzgoopy.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:48:23.573Z"
"0shadbankpereekazzfopunakarrtkuu.click","https://0shadbankpereekazzfopunakarrtkuu.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:48:39.817Z"
"0shadbankpereekazzfopunakarrtss.click","https://0shadbankpereekazzfopunakarrtss.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:48:56.093Z"
"0shaddbankperekazznakarts.click","https://0shaddbankperekazznakarts.click",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:49:12.375Z"
"0wallet.xyz","https://0wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T15:49:28.646Z"
"0xaoracle.com","https://0xaoracle.com",5,"medium_risk","enterprise_target","oracle","",0,0,"false","","","2025-07-10T15:49:45.270Z"
"0xauthenticity.xyz","https://0xauthenticity.xyz",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T15:50:01.565Z"
"0xauthz.xyz","https://0xauthz.xyz",3,"blacklist_match","blacklist_match","","auth",0,0,"false","","","2025-07-10T15:50:18.151Z"
"0xbanks.xyz","https://0xbanks.xyz",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:50:34.427Z"
"0xbitcoinbank.xyz","https://0xbitcoinbank.xyz",3,"blacklist_match","blacklist_match","","bitcoin;bank",0,0,"false","","","2025-07-10T15:50:50.692Z"
"0xbitcoinfinance.xyz","https://0xbitcoinfinance.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:51:06.967Z"
"0xbitcoinfi.xyz","https://0xbitcoinfi.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:51:23.225Z"
"0xbitcoinmarket.xyz","https://0xbitcoinmarket.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:51:39.499Z"
"0xbitcoinpay.xyz","https://0xbitcoinpay.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:51:55.790Z"
"0xbitcoinswap.xyz","https://0xbitcoinswap.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:52:12.071Z"
"0xbitcointrade.xyz","https://0xbitcointrade.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:52:28.331Z"
"0xcryptobank.com","https://0xcryptobank.com",3,"blacklist_match","blacklist_match","","crypto;bank",0,0,"false","","","2025-07-10T15:52:44.617Z"
"0xcryptobank.info","https://0xcryptobank.info",3,"blacklist_match","blacklist_match","","crypto;bank",0,0,"false","","","2025-07-10T15:53:00.878Z"
"0xcryptos.xyz","https://0xcryptos.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T15:53:17.571Z"
"0xhardwallet.xyz","https://0xhardwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T15:53:33.852Z"
"0xintelligent.xyz","https://0xintelligent.xyz",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T15:53:50.470Z"
"0xmeta200.xyz","https://0xmeta200.xyz",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T15:54:06.719Z"
"0xminingpool.xyz","https://0xminingpool.xyz",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T15:54:23.014Z"
"0xmining.xyz","https://0xmining.xyz",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T15:54:39.606Z"
"0xsmartbank.com","https://0xsmartbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:54:56.301Z"
"0xunlock.xyz","https://0xunlock.xyz",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T15:55:12.639Z"
"0xupdates.xyz","https://0xupdates.xyz",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T15:55:29.006Z"
"0xvisa.xyz","https://0xvisa.xyz",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T15:55:45.629Z"
"1000wallets.com","https://1000wallets.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T15:56:02.254Z"
"1001-insecure.xyz","https://1001-insecure.xyz",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T15:56:18.541Z"
"100bitcoin.info","https://100bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:56:34.815Z"
"100kminingnomad.com","https://100kminingnomad.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T15:56:51.130Z"
"100lawstoscaling.com","https://100lawstoscaling.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T15:57:07.530Z"
"100xcrypto.xyz","https://100xcrypto.xyz",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","","","2025-07-10T15:57:23.797Z"
"100xgatewallet.xyz","https://100xgatewallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T15:57:40.069Z"
"1010-login.com","https://1010-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:57:56.359Z"
"1011mining.com","https://1011mining.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T15:58:12.617Z"
"101betlogin.com","https://101betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T15:58:28.884Z"
"101bitcoin.info","https://101bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T15:58:45.150Z"
"1024bank.com","https://1024bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:59:01.420Z"
"1024mininggame.com","https://1024mininggame.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","","","2025-07-10T15:59:17.714Z"
"1026-apple.com","https://1026-apple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T15:59:34.021Z"
"1031-online-loan-bank.online","https://1031-online-loan-bank.online",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T15:59:50.299Z"
"1032-online-loan-bank.online","https://1032-online-loan-bank.online",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:00:06.889Z"
"1033-online-loan-bank.online","https://1033-online-loan-bank.online",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:00:23.220Z"
"1034-online-loan-bank.online","https://1034-online-loan-bank.online",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:00:39.533Z"
"1035divisadero.com","https://1035divisadero.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T16:00:55.814Z"
"1035-online-loan-bank.online","https://1035-online-loan-bank.online",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:01:12.111Z"
"104-1035bank.com","https://104-1035bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:01:28.393Z"
"105bitcoin.info","https://105bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:01:44.689Z"
"10849emeraldchasedr.com","https://10849emeraldchasedr.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T16:02:00.976Z"
"109bitcoin.info","https://109bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:02:17.228Z"
"109visalia.com","https://109visalia.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T16:02:33.928Z"
"10applegate.com","https://10applegate.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","","","2025-07-10T16:02:50.205Z"
"10baggerbitcoin.xyz","https://10baggerbitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:03:06.788Z"
"10baggerwallet.xyz","https://10baggerwallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T16:03:23.400Z"
"10bb-login.com","https://10bb-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:03:39.751Z"
"10loadsecure.com","https://10loadsecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","","","2025-07-10T16:03:56.019Z"
"10oktay10.xyz","https://10oktay10.xyz",5,"medium_risk","enterprise_target","okta","",0,0,"false","","","2025-07-10T16:04:12.288Z"
"10update.com","https://10update.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T16:04:28.535Z"
"10xaccount.com","https://10xaccount.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","","","2025-07-10T16:04:44.791Z"
"10xgatewallet.xyz","https://10xgatewallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T16:05:01.371Z"
"10xtalkfusionupdates.com","https://10xtalkfusionupdates.com",3,"blacklist_match","blacklist_match","","update",0,0,"false","","","2025-07-10T16:05:17.749Z"
"10xworkforceintelligence.com","https://10xworkforceintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","","","2025-07-10T16:05:34.009Z"
"110bitcoin.info","https://110bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:05:50.265Z"
"110unlocking.com","https://110unlocking.com",3,"blacklist_match","blacklist_match","","unlock",0,0,"false","","","2025-07-10T16:06:06.534Z"
"1111bet-login.com","https://1111bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:06:23.127Z"
"111betlogin1.com","https://111betlogin1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:06:39.397Z"
"111betlogins.com","https://111betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:06:55.671Z"
"111bitcoin.info","https://111bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:07:11.934Z"
"111metal.com","https://111metal.com",5,"medium_risk","enterprise_target","meta","",0,0,"false","","","2025-07-10T16:07:28.555Z"
"111visa.com","https://111visa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","","","2025-07-10T16:07:45.160Z"
"111wallet.com","https://111wallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-10T16:08:01.449Z"
"1122bet-login.com","https://1122bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:08:17.719Z"
"113bitcoin.info","https://113bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:08:33.991Z"
"114betcomlogin.com","https://114betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:08:50.245Z"
"114bitcoin.info","https://114bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-10T16:09:06.861Z"
"11536burbank.info","https://11536burbank.info",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:09:23.103Z"
"116betcomlogin.com","https://116betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:09:39.398Z"
"1170springazure.com","https://1170springazure.com",5,"medium_risk","enterprise_target","azure","",0,0,"false","","","2025-07-10T16:09:55.671Z"
"118betlogin.com","https://118betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:10:11.942Z"
"119betapplogin.com","https://119betapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:10:28.204Z"
"119betcomlogin.com","https://119betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:10:44.481Z"
"11aapplogin.com","https://11aapplogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:11:00.737Z"
"11clublogin.com","https://11clublogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:11:17.004Z"
"11clublogins.com","https://11clublogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:11:33.286Z"
"11dawsonave.com","https://11dawsonave.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T16:11:49.559Z"
"11foxfirechase.com","https://11foxfirechase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","","","2025-07-10T16:12:05.825Z"
"11kklogin.com","https://11kklogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:12:22.186Z"
"11lotterylogin.com","https://11lotterylogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:12:38.440Z"
"11paws.com","https://11paws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T16:12:54.769Z"
"11pawstx.com","https://11pawstx.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","","","2025-07-10T16:13:11.376Z"
"11pglogin.com","https://11pglogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:13:28.032Z"
"11qlogin.com","https://11qlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:13:44.309Z"
"11-stripe.com","https://11-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-10T16:14:00.572Z"
"11vipphcasinologin.com","https://11vipphcasinologin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:14:17.170Z"
"11xplaylogin.online","https://11xplaylogin.online",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-10T16:14:33.476Z"
"120321-usbank.com","https://120321-usbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-10T16:14:49.732Z"
