domain,url,risk_score,category,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"boxjt.ee","https://boxjt.ee",5,"medium_risk","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:07.352Z"
"invisalignprovider.se","https://invisalignprovider.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:09.708Z"
"amazonpartner.se","https://amazonpartner.se",5,"medium_risk","amazon","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:18.358Z"
"kryddbox.se","https://kryddbox.se",5,"medium_risk","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:19.145Z"
"vboxcomm.sk","https://vboxcomm.sk",5,"medium_risk","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:21.510Z"
"casapinoalto.se","https://casapinoalto.se",5,"medium_risk","sap","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:32.471Z"
"cally.sk","https://cally.sk",5,"medium_risk","ally","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:35.604Z"
"vetally.se","https://vetally.se",5,"medium_risk","ally","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:38.733Z"
"varubox.se","https://varubox.se",5,"medium_risk","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:48.941Z"
"invisalignsolna.se","https://invisalignsolna.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:07:52.861Z"
"vandringfordumskallar.se","https://vandringfordumskallar.se",5,"medium_risk","ford","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:08:03.097Z"
"filterbox.se","https://filterbox.se",5,"medium_risk","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:08:17.754Z"
"fritidsfordonivast.se","https://fritidsfordonivast.se",5,"medium_risk","ford","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:08:23.343Z"
"divisaforte.se","https://divisaforte.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:08:25.729Z"
"blindbox.se","https://blindbox.se",5,"medium_risk","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:08:26.530Z"
"sofielundstk.se","https://sofielundstk.se",5,"medium_risk","sofi","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:08:37.652Z"
"boxmate.se","https://boxmate.se",5,"medium_risk","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:08:51.906Z"
"boxyrent.sk","https://boxyrent.sk",5,"medium_risk","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:03.905Z"
"legallyblonde.se","https://legallyblonde.se",5,"medium_risk","ally","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:07.309Z"
"lovisafahlgren.se","https://lovisafahlgren.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:11.269Z"
"fidello.se","https://fidello.se",5,"medium_risk","dell","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:13.890Z"
"trosapadelvecka.se","https://trosapadelvecka.se",5,"medium_risk","sap","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:19.459Z"
"notionworks.se","https://notionworks.se",5,"medium_risk","notion","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:21.857Z"
"boxtune.se","https://boxtune.se",5,"medium_risk","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:28.972Z"
"duobilfordon.se","https://duobilfordon.se",5,"medium_risk","ford","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:32.309Z"
"saphiraguld.se","https://saphiraguld.se",5,"medium_risk","sap","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:36.238Z"
"asanamosako.sk","https://asanamosako.sk",5,"medium_risk","asana","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:37.021Z"
"ttesla.sk","https://ttesla.sk",5,"medium_risk","tesla","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:39.396Z"
"pawsona.sk","https://pawsona.sk",5,"medium_risk","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:41.775Z"
"invisalignkampanj.se","https://invisalignkampanj.se",5,"medium_risk","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-08-05T20:09:43.355Z"
