domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"lovisaulrika.se","https://lovisaulrika.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:05.494Z"
"telefonbox.se","https://telefonbox.se",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:06.283Z"
"laddbox-gruppen.se","https://laddbox-gruppen.se",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:07.068Z"
"survivebox.sk","https://survivebox.sk",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:07.855Z"
"aaintelligence.se","https://aaintelligence.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:08.644Z"
"rudersadelle.se","https://rudersadelle.se",5,"medium_risk","enterprise_target","dell","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:09.432Z"
"artificiellgenerellintelligens.se","https://artificiellgenerellintelligens.se",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:10.223Z"
"esdesigninterior.se","https://esdesigninterior.se",3,"blacklist_match","blacklist_match","","signin",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:11.010Z"
"invisalignprovider.nu","https://invisalignprovider.nu",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:11.799Z"
"boxiland.sk","https://boxiland.sk",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:12.588Z"
"kivitasapind.ee","https://kivitasapind.ee",5,"medium_risk","enterprise_target","sap","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:13.375Z"
"ahredovisa.se","https://ahredovisa.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:14.171Z"
"000apple.xyz","https://000apple.xyz",5,"medium_risk","enterprise_target","apple","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:14.958Z"
"0049apple.app","https://0049apple.app",5,"medium_risk","enterprise_target","apple","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-25T12:20:15.751Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"0077betlogin.com","https://0077betlogin.com",18.3,"confirmed_threat","blacklist_match","","login",2,1,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-25T12:20:58.132Z"
"0088bet-login.com","https://0088bet-login.com",17.3,"confirmed_threat","blacklist_match","","login",2,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","false","false","false","true","2025-07-25T12:21:29.591Z"
"008betlogin.com","https://008betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:21:48.718Z"
"0591ibm.com","https://0591ibm.com",5,"medium_risk","enterprise_target","ibm","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:22:10.115Z"
"094snowflakeasus.xyz","https://094snowflakeasus.xyz",5,"medium_risk","enterprise_target","snowflake","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:22:10.911Z"
"0boxk1aer.top","https://0boxk1aer.top",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:22:11.697Z"
"0hiaws9.top","https://0hiaws9.top",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:22:12.503Z"
"0noktasi.com","https://0noktasi.com",5,"medium_risk","enterprise_target","okta","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:22:30.867Z"
"0ut1ook-qr-codeauthenicati0n.cloud","https://0ut1ook-qr-codeauthenicati0n.cloud",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:22:31.661Z"
"0xsapphire.xyz","https://0xsapphire.xyz",5,"medium_risk","enterprise_target","sap","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:22:32.456Z"
"0xtesla.xyz","https://0xtesla.xyz",5,"medium_risk","enterprise_target","tesla","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:22:33.262Z"
"1-cryptocurrency.com","https://1-cryptocurrency.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:23:01.613Z"
"1000bitcoinpage.com","https://1000bitcoinpage.com",4,"blacklist_match","blacklist_match","","bitcoin",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:23:19.681Z"
"1004apple.com","https://1004apple.com",18.5,"confirmed_threat","enterprise_target","apple","",1,1,"false","false","false",0,"unknown","","","","","false","HIGH",5.128205128205128,"true","true","true","false","false","true","2025-07-25T12:23:38.765Z"
"100cryptocurrency.com","https://100cryptocurrency.com",4,"blacklist_match","blacklist_match","","crypto",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:24:05.163Z"
"100pawsoh.com","https://100pawsoh.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:24:24.992Z"
"1010betlogin.net","https://1010betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:24:25.782Z"
"1010betloginapp.com","https://1010betloginapp.com",13.3,"confirmed_threat","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","false","false","false","true","2025-07-25T12:24:43.108Z"
"101paywallet.com","https://101paywallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:25:00.374Z"
"1021terabox.xyz","https://1021terabox.xyz",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:25:01.188Z"
"106stanford.com","https://106stanford.com",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:25:19.436Z"
"10843northoaksquare.com","https://10843northoaksquare.com",5,"medium_risk","enterprise_target","square","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:25:42.272Z"
"1099authii.top","https://1099authii.top",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:25:43.086Z"
"10kboxing.com","https://10kboxing.com",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:25:43.876Z"
"10madisonsquarewest9f.com","https://10madisonsquarewest9f.com",5,"medium_risk","enterprise_target","square","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:26:01.235Z"
"10statsapp.com","https://10statsapp.com",5,"medium_risk","enterprise_target","sap","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:26:27.358Z"
"10wallet.com","https://10wallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:26:46.061Z"
"10xgrowthaccount.com","https://10xgrowthaccount.com",17.3,"confirmed_threat","blacklist_match","","account",2,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-25T12:27:10.789Z"
"110doradobeacheast.com","https://110doradobeacheast.com",5,"medium_risk","enterprise_target","adobe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:27:34.730Z"
"1111boxingclub.com","https://1111boxingclub.com",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:28:08.849Z"
"11affordableescorts.com","https://11affordableescorts.com",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:28:57.366Z"
"11apple.com","https://11apple.com",19.3,"confirmed_threat","enterprise_target","apple","",2,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-25T12:29:17.777Z"
"11bet-login.com","https://11bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:29:36.361Z"
"11betlogin1.com","https://11betlogin1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:29:55.345Z"
"11betlogin2.com","https://11betlogin2.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:30:13.550Z"
"11betlogin3.com","https://11betlogin3.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:30:31.595Z"
"11paperchase.com","https://11paperchase.com",5,"medium_risk","enterprise_target","chase","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:30:54.257Z"
"11plusbank.com","https://11plusbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:31:16.895Z"
"123accountingresumes.com","https://123accountingresumes.com",3,"blacklist_match","blacklist_match","","account",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:31:41.572Z"
"123betlogin-com.com","https://123betlogin-com.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:32:01.248Z"
"123betlogin.info","https://123betlogin.info",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:32:02.041Z"
"123bitcoin.online","https://123bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:32:02.835Z"
"123bitcoin.store","https://123bitcoin.store",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:32:03.631Z"
"123cryptocasinos.com","https://123cryptocasinos.com",4,"blacklist_match","blacklist_match","","crypto",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:32:21.957Z"
"123securesystem.com","https://123securesystem.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:32:40.017Z"
"123securesystems.com","https://123securesystems.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:32:58.687Z"
"1291crypto.com","https://1291crypto.com",4,"blacklist_match","blacklist_match","","crypto",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:33:32.564Z"
"12tarbox.com","https://12tarbox.com",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:34:24.696Z"
"1316dexforddrive.com","https://1316dexforddrive.com",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:34:42.574Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"133betlogin.net","https://133betlogin.net",6,"confirmed_threat","blacklist_match","","login",1,1,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:35:01.361Z"
"135betlogin.com","https://135betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:35:26.359Z"
"135betlogin.net","https://135betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:35:27.163Z"
"136bet4login.com","https://136bet4login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:35:57.085Z"
"136betlogin-bet.com","https://136betlogin-bet.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:36:22.417Z"
"136betlogin.net","https://136betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:36:23.238Z"
"138cranfordwalk.com","https://138cranfordwalk.com",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:36:56.438Z"
"139betlogin.com","https://139betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:37:23.943Z"
"13bet-login.com","https://13bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:37:54.982Z"
"147bitcoin.info","https://147bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:37:55.789Z"
"1519oxford.com","https://1519oxford.com",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:38:24.989Z"
"155betlogin-com.com","https://155betlogin-com.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:38:42.236Z"
"155betlogin.net","https://155betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:38:43.036Z"
"155southpennsylvaniastreetunit209.com","https://155southpennsylvaniastreetunit209.com",5,"medium_risk","enterprise_target","hpe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:39:26.062Z"
"158betsapp.com","https://158betsapp.com",5,"medium_risk","enterprise_target","sap","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:39:56.595Z"
"158billingtonlane.com","https://158billingtonlane.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-25T12:40:15.220Z"
"15psofinnovation.com","https://15psofinnovation.com",5,"medium_risk","enterprise_target","sofi","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:40:46.360Z"
"164bitcoin.info","https://164bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:40:47.181Z"
"165bet-login.com","https://165bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:41:04.223Z"
"166bank.com","https://166bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:41:21.579Z"
"166bet4login.com","https://166bet4login.com",13.3,"confirmed_threat","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","false","false","false","false","true","2025-07-25T12:41:46.933Z"
"167betlogin.com","https://167betlogin.com",6,"confirmed_threat","blacklist_match","","login",1,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:42:04.629Z"
"167betlogin.net","https://167betlogin.net",6,"confirmed_threat","blacklist_match","","login",1,1,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:42:05.445Z"
"169betlogin-brasil.com","https://169betlogin-brasil.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:42:49.782Z"
"169betlogin.net","https://169betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:42:50.597Z"
"173bitcoin.info","https://173bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:42:51.388Z"
"1776accounting.net","https://1776accounting.net",3,"blacklist_match","blacklist_match","","account",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:42:52.182Z"
"177desap333.app","https://177desap333.app",5,"medium_risk","enterprise_target","sap","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:42:52.974Z"
"1799cohwy34westfordny13488.com","https://1799cohwy34westfordny13488.com",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:43:10.726Z"
"1799countyhwy34westfordny13488.com","https://1799countyhwy34westfordny13488.com",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:43:28.098Z"
"1800striperbentonville.com","https://1800striperbentonville.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:43:51.609Z"
"1824vercellina.com","https://1824vercellina.com",5,"medium_risk","enterprise_target","vercel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:44:34.695Z"
"1830rittenhousesquareresidents.com","https://1830rittenhousesquareresidents.com",5,"medium_risk","enterprise_target","square","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:45:00.314Z"
"1836boxwooddr.com","https://1836boxwooddr.com",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:45:56.331Z"
"1839discoveryvillage.com","https://1839discoveryvillage.com",5,"medium_risk","enterprise_target","discover","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:46:16.722Z"
"18593-crypto.com","https://18593-crypto.com",21,"confirmed_threat","blacklist_match","","crypto",9,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:46:33.716Z"
"18betlogin.net","https://18betlogin.net",21,"confirmed_threat","blacklist_match","","login",9,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:46:34.517Z"
"18box.top","https://18box.top",23,"confirmed_threat","enterprise_target","box","",9,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:46:35.318Z"
"19216811-login.info","https://19216811-login.info",21,"confirmed_threat","blacklist_match","","login",9,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:46:36.113Z"
"1928-betlogin.com","https://1928-betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:47:05.469Z"
"192betlogin.net","https://192betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:47:06.280Z"
"193betlogin.net","https://193betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:47:07.075Z"
"1963betlogin.com","https://1963betlogin.com",9,"confirmed_threat","blacklist_match","","login",2,2,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:47:33.840Z"
"1993betlogin.com","https://1993betlogin.com",8,"confirmed_threat","blacklist_match","","login",2,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:47:51.087Z"
"1998betlogin8.com","https://1998betlogin8.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:48:18.738Z"
"1amazonas777.com","https://1amazonas777.com",14,"confirmed_threat","enterprise_target","amazon","",3,3,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:48:39.010Z"
"1authentication-td.xyz","https://1authentication-td.xyz",12,"confirmed_threat","blacklist_match","","auth",3,3,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:48:39.816Z"
"1awsfd65.top","https://1awsfd65.top",14,"confirmed_threat","enterprise_target","aws","",3,3,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:48:40.611Z"
"1azurewebsites.net","https://1azurewebsites.net",14,"confirmed_threat","enterprise_target","azure","",3,3,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:48:41.412Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"1bitcoingiveaways.com","https://1bitcoingiveaways.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:49:00.895Z"
"1bitcoinsol.xyz","https://1bitcoinsol.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:49:01.705Z"
"1crypto.ai","https://1crypto.ai",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:49:02.504Z"
"1docksquare.com","https://1docksquare.com",5,"medium_risk","enterprise_target","square","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:49:49.717Z"
"1drauth.xyz","https://1drauth.xyz",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:49:50.530Z"
"1hgcp.me","https://1hgcp.me",5,"medium_risk","enterprise_target","gcp","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:49:51.320Z"
"1missionzoom.com","https://1missionzoom.com",5,"medium_risk","enterprise_target","zoom","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","false","false","false","false","true","2025-07-25T12:50:28.293Z"
"1of1wallet.com","https://1of1wallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:50:47.221Z"
"1stallylending.com","https://1stallylending.com",5,"medium_risk","enterprise_target","ally","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:51:50.905Z"
"1stcbank.com","https://1stcbank.com",7,"confirmed_threat","blacklist_match","","bank",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:52:15.314Z"
"1ststatebankruptcy.com","https://1ststatebankruptcy.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:52:43.336Z"
"1techintell.com","https://1techintell.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:53:04.472Z"
"1techintelligence.com","https://1techintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:53:25.688Z"
"1whatsapp.com","https://1whatsapp.com",19.3,"confirmed_threat","enterprise_target","sap","",2,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","false","false","false","true","2025-07-25T12:53:52.815Z"
"1win-loginmd.com","https://1win-loginmd.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:54:27.451Z"
"1winbetlogin.com","https://1winbetlogin.com",7,"confirmed_threat","blacklist_match","","login",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:54:53.543Z"
"1winloginse.com","https://1winloginse.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-25T12:55:11.009Z"
