domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"1999bet-login.com","https://1999bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:51:23.100Z"
"199win-login.com","https://199win-login.com",7,"confirmed_threat","blacklist_match","","login",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:51:40.625Z"
"19bankers.com","https://19bankers.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:51:58.904Z"
"19bankers.online","https://19bankers.online",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:51:59.717Z"
"19googlestore.com","https://19googlestore.com",5,"medium_risk","enterprise_target","google","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:52:16.716Z"
"19-loginkesinisaja.store","https://19-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:52:17.520Z"
"1amazonas777.com","https://1amazonas777.com",5,"medium_risk","enterprise_target","amazon","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:52:34.765Z"
"1authentication-td.xyz","https://1authentication-td.xyz",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:52:35.572Z"
"1awsfd65.top","https://1awsfd65.top",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:52:36.366Z"
"1azurewebsites.net","https://1azurewebsites.net",5,"medium_risk","enterprise_target","azure","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:52:37.163Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"1-billing.com","https://1-billing.com",3,"blacklist_match","blacklist_match","","billing",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:53:06.261Z"
"1bitcoinca.com","https://1bitcoinca.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:53:23.048Z"
"1bitcoingiveaways.com","https://1bitcoingiveaways.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:53:43.797Z"
"1bitcoinsol.xyz","https://1bitcoinsol.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:53:44.618Z"
"1capturestripe.org","https://1capturestripe.org",5,"medium_risk","enterprise_target","stripe","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:53:45.420Z"
"1clickpayment.com","https://1clickpayment.com",5,"confirmed_threat","blacklist_match","","payment",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:54:13.792Z"
"1crypto.ai","https://1crypto.ai",5,"confirmed_threat","blacklist_match","","crypto",1,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:54:14.594Z"
"1cryptobank.com","https://1cryptobank.com",7,"confirmed_threat","blacklist_match","","crypto;bank",2,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:54:49.973Z"
"1-cryptocurrency.com","https://1-cryptocurrency.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:55:23.939Z"
"1cu9vwgcp-z7azts.com","https://1cu9vwgcp-z7azts.com",5,"medium_risk","enterprise_target","gcp","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:55:41.316Z"
"1declinepayment.com","https://1declinepayment.com",29,"confirmed_threat","blacklist_match","","payment",12,2,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:56:12.482Z"
"1d-login.com","https://1d-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:56:50.361Z"
"1ee-login.com","https://1ee-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:57:18.230Z"
"1fmycomm-update-medium.site","https://1fmycomm-update-medium.site",3,"blacklist_match","blacklist_match","","update",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:57:19.050Z"
"1for1mobilenotaryloansigningservices.com","https://1for1mobilenotaryloansigningservices.com",3,"blacklist_match","blacklist_match","","signin",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:57:35.914Z"
"1hgcp.me","https://1hgcp.me",5,"medium_risk","enterprise_target","gcp","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:57:36.757Z"
"1hrintelligence.com","https://1hrintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:57:54.835Z"
"1jj-login.com","https://1jj-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:58:12.143Z"
"1lookupverify.org","https://1lookupverify.org",3,"blacklist_match","blacklist_match","","verify",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:58:12.954Z"
"1medbilling.net","https://1medbilling.net",3,"blacklist_match","blacklist_match","","billing",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:58:13.753Z"
"1microsoft.com","https://1microsoft.com",16,"confirmed_threat","enterprise_target","microsoft","",5,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:58:41.236Z"
"1of1wallet.com","https://1of1wallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:59:20.761Z"
"1paypal.com","https://1paypal.com",5,"medium_risk","enterprise_target","paypal","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:59:21.577Z"
"1pra1login.com","https://1pra1login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T10:59:38.863Z"
"1securegov.com","https://1securegov.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:00:05.954Z"
"1securehnet.top","https://1securehnet.top",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:00:06.772Z"
"1stbankok.com","https://1stbankok.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:00:24.613Z"
"1stbankwallet.com","https://1stbankwallet.com",3,"blacklist_match","blacklist_match","","wallet;bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:00:52.211Z"
"1stcbank.com","https://1stcbank.com",15.3,"confirmed_threat","blacklist_match","","bank",1,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-22T11:01:10.452Z"
"1stenterprisebank.com","https://1stenterprisebank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:01:31.868Z"
"1stmortgagebankers.online","https://1stmortgagebankers.online",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:01:34.562Z"
"1ststatebankruptcy.com","https://1ststatebankruptcy.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:02:19.332Z"
"1stveteransbusinessbank.com","https://1stveteransbusinessbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:02:46.843Z"
"1stvisa.com","https://1stvisa.com",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:03:08.964Z"
"1superintelligence.com","https://1superintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:03:36.130Z"
"1techintell.com","https://1techintell.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:03:58.855Z"
"1techintelligence.com","https://1techintelligence.com",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:04:27.017Z"
"1-wallet.app","https://1-wallet.app",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:04:27.844Z"
"1wibmh.top","https://1wibmh.top",5,"medium_risk","enterprise_target","ibm","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:04:28.665Z"
"1winbetlogin.com","https://1winbetlogin.com",13.3,"confirmed_threat","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-22T11:04:53.908Z"
"1win-bitcoinmem.online","https://1win-bitcoinmem.online",13.3,"confirmed_threat","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-22T11:04:54.718Z"
"1win-bitcoinstore.online","https://1win-bitcoinstore.online",13.3,"confirmed_threat","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-22T11:04:55.516Z"
"1-win-bk-apple.click","https://1-win-bk-apple.click",15.3,"confirmed_threat","enterprise_target","apple","",0,0,"false","false","false",0,"inactive","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-22T11:04:56.316Z"
"1win-casino-free-bitcoin.online","https://1win-casino-free-bitcoin.online",13.3,"confirmed_threat","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-22T11:04:57.116Z"
"1winlogin1.com","https://1winlogin1.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:05:16.425Z"
"1winlogin2.com","https://1winlogin2.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:05:44.684Z"
"1win-login-bangladesh.com","https://1win-login-bangladesh.com",20.3,"confirmed_threat","blacklist_match","","login",2,3,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-22T11:06:06.246Z"
"1win-loginmd.com","https://1win-loginmd.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:06:34.104Z"
"1winloginse.com","https://1winloginse.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:07:03.133Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"1xbet-apk-login.xyz","https://1xbet-apk-login.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:07:32.352Z"
"1xbet-apklogin.xyz","https://1xbet-apklogin.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:07:33.154Z"
"1xbet-app-login.xyz","https://1xbet-app-login.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:07:33.961Z"
"1xbet-applogin.xyz","https://1xbet-applogin.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:07:34.761Z"
"1xbet-ewallet.com","https://1xbet-ewallet.com",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:07:55.493Z"
"1xbet-login-bangladesh.com","https://1xbet-login-bangladesh.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:25.373Z"
"1xbet-login-bd.com","https://1xbet-login-bd.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:44.215Z"
"1xbet-logindownload.click","https://1xbet-logindownload.click",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:45.027Z"
"1xbet-logindownload.xyz","https://1xbet-logindownload.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:45.824Z"
"1xbetloginkorea.click","https://1xbetloginkorea.click",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:46.624Z"
"1xbet-loginmobile.xyz","https://1xbet-loginmobile.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:47.420Z"
"1xbet-loginregistration.xyz","https://1xbet-loginregistration.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:48.217Z"
"1xbet-onlinelogin.click","https://1xbet-onlinelogin.click",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:49.019Z"
"1xbet-onlinelogin.xyz","https://1xbet-onlinelogin.xyz",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:49.816Z"
"1xbetpaypal.click","https://1xbetpaypal.click",5,"medium_risk","enterprise_target","paypal","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:08:50.616Z"
"1xbetslogin.com","https://1xbetslogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:09:08.495Z"
"1xbet-wallet.com","https://1xbet-wallet.com",6,"confirmed_threat","blacklist_match","","wallet",1,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:09:44.867Z"
"1x-moremagicapple.com","https://1x-moremagicapple.com",5,"medium_risk","enterprise_target","apple","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:10:11.444Z"
"1xslots-login-argentina.com","https://1xslots-login-argentina.com",4,"blacklist_match","blacklist_match","","login",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:10:29.017Z"
"1x-slots-login.com","https://1x-slots-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","true","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:10:46.700Z"
"1xxbet-login.com","https://1xxbet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:11:05.700Z"
"1xxbetlogin.net","https://1xxbetlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:11:06.526Z"
"1zoracleprofiles.com","https://1zoracleprofiles.com",5,"medium_risk","enterprise_target","oracle","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:11:07.324Z"
"2009bitcoinwine.com","https://2009bitcoinwine.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:11:39.290Z"
"200xsecure.com","https://200xsecure.com",3,"blacklist_match","blacklist_match","","secure",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:12:07.337Z"
"2010login.com","https://2010login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:12:37.644Z"
"201bitcoin.online","https://201bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:12:38.465Z"
"2020designinteriors.com","https://2020designinteriors.com",3,"blacklist_match","blacklist_match","","signin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:12:39.277Z"
"2023loginp91.top","https://2023loginp91.top",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:12:40.090Z"
"2025gcpsup.org","https://2025gcpsup.org",5,"medium_risk","enterprise_target","gcp","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:12:40.888Z"
"2025stimuluspayment.com","https://2025stimuluspayment.com",5,"confirmed_threat","blacklist_match","","payment",1,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:13:02.819Z"
"202johnbankierapartments.com","https://202johnbankierapartments.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:13:22.793Z"
"203bitcoin.online","https://203bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:13:23.615Z"
"20717burbank.com","https://20717burbank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:13:43.488Z"
"207bitcoin.online","https://207bitcoin.online",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:13:44.353Z"
"20betlogin.net","https://20betlogin.net",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:13:45.189Z"
"20betlogins.com","https://20betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:14:04.383Z"
"20betlogin.top","https://20betlogin.top",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:14:05.209Z"
"20-loginkesinisaja.store","https://20-loginkesinisaja.store",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:14:06.003Z"
"20xcrypto.com","https://20xcrypto.com",3,"blacklist_match","blacklist_match","","crypto",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:14:24.794Z"
"21000000bitcoin.net","https://21000000bitcoin.net",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:14:25.678Z"
"211bitcoin.info","https://211bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:14:26.546Z"
"212bitcoin.info","https://212bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:14:27.376Z"
"212multipayment.com","https://212multipayment.com",3,"blacklist_match","blacklist_match","","payment",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:14:55.470Z"
"212payments.net","https://212payments.net",3,"blacklist_match","blacklist_match","","payment",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:14:56.292Z"
"213bitcoin.info","https://213bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:14:57.099Z"
"215bitcoin.info","https://215bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:14:57.895Z"
"218bitcoin.info","https://218bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:14:58.705Z"
"218phspinlogin.com","https://218phspinlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:15:28.969Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"219bitcoin.info","https://219bitcoin.info",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:15:48.964Z"
"21betslogin.com","https://21betslogin.com",4,"blacklist_match","blacklist_match","","login",0,1,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:16:08.973Z"
"21bitcoinbooks.com","https://21bitcoinbooks.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:16:32.996Z"
"21bitcoin.tech","https://21bitcoin.tech",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:16:34.006Z"
"21btcmining.com","https://21btcmining.com",3,"blacklist_match","blacklist_match","","mining",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:16:55.544Z"
"21corningfairbanks.com","https://21corningfairbanks.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:17:40.528Z"
"21cowallet.top","https://21cowallet.top",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:17:41.371Z"
"21jllogin.com","https://21jllogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:18:08.510Z"
"21laws.com","https://21laws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:19:01.954Z"
"21lawsofstorytelling.com","https://21lawsofstorytelling.com",19.3,"confirmed_threat","enterprise_target","aws","",2,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","false","false","false","true","2025-07-22T11:19:25.100Z"
"21-loginkesinisaja.store","https://21-loginkesinisaja.store",17.3,"confirmed_threat","blacklist_match","","login",2,0,"false","false","false",0,"inactive","","","","","false","HIGH",2.564102564102564,"true","true","false","false","false","true","2025-07-22T11:19:25.943Z"
"21millybitcoin.com","https://21millybitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:19:44.618Z"
"21oktava.store","https://21oktava.store",5,"medium_risk","enterprise_target","okta","",0,0,"false","false","false",0,"inactive","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:19:45.448Z"
"21spirituallaws.com","https://21spirituallaws.com",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","false","false","false","true","2025-07-22T11:20:05.376Z"
"2222bet-login.com","https://2222bet-login.com",17.3,"confirmed_threat","blacklist_match","","login",2,0,"false","false","false",0,"unknown","","","","","false","HIGH",2.564102564102564,"true","true","true","false","false","true","2025-07-22T11:20:40.429Z"
"2222betlogin.com","https://2222betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:20:58.688Z"
"222betlogins.com","https://222betlogins.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:21:34.340Z"
"2233betlogin.com","https://2233betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","false","false",0,"unknown","","","","","false","SAFE",0,"false","true","true","false","false","true","2025-07-22T11:21:52.923Z"
