domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_overall_malicious,urlscan_engines_malicious,urlscan_community_malicious,urlscan_stats_malicious,whois_status,whois_registrar,whois_registration_date,whois_expiration_date,alienvault_verdict,alienvault_malicious,urlvoid_threat_level,urlvoid_detection_ratio,urlvoid_is_threat,vt_available,urlscan_available,whois_available,alienvault_available,urlvoid_available,timestamp
"villavessla.se","https://villavessla.se",3,"blacklist_match","blacklist_match","","ssl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:41.346Z"
"90gqclosed.se","https://90gqclosed.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:42.144Z"
"accessionintelligence.se","https://accessionintelligence.se",8,"high_risk","enterprise_target","intel","access",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:42.942Z"
"cloud3.se","https://cloud3.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:43.743Z"
"legallyblonde.se","https://legallyblonde.se",5,"medium_risk","enterprise_target","ally","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:44.542Z"
"familybusiness-legacy.sk","https://familybusiness-legacy.sk",3,"blacklist_match","blacklist_match","","business",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:45.339Z"
"gibonservice.se","https://gibonservice.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:46.136Z"
"dackboxen.se","https://dackboxen.se",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:46.934Z"
"myhydro.se","https://myhydro.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:47.758Z"
"madssageandmuscles.se","https://madssageandmuscles.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:48.554Z"
"stylemytime.se","https://stylemytime.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:49.358Z"
"julcademy.se","https://julcademy.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:50.156Z"
"bankollen.se","https://bankollen.se",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:50.956Z"
"intellais.sk","https://intellais.sk",5,"medium_risk","enterprise_target","intel","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:51.756Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"webnovamedia.se","https://webnovamedia.se",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:53.594Z"
"ns16.awcloud.se","https://ns16.awcloud.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:54.400Z"
"djportal.se","https://djportal.se",3,"blacklist_match","blacklist_match","","portal",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:55.200Z"
"pointview.se","https://pointview.se",3,"blacklist_match","blacklist_match","","view",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:55.997Z"
"ljrorinstallationer.se","https://ljrorinstallationer.se",3,"blacklist_match","blacklist_match","","install",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:56.800Z"
"servicegrowth.se","https://servicegrowth.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:57.600Z"
"noxcloud.se","https://noxcloud.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:58.405Z"
"europeanentertainmentgroup.se","https://europeanentertainmentgroup.se",3,"blacklist_match","blacklist_match","","group",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:16:59.205Z"
"movisanpodmienky.sk","https://movisanpodmienky.sk",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:00.009Z"
"famigoclub.se","https://famigoclub.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:00.808Z"
"logmycatch.se","https://logmycatch.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:01.604Z"
"mbcleanupratovaciesluzby.sk","https://mbcleanupratovaciesluzby.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:02.402Z"
"acservicegavle.se","https://acservicegavle.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:03.201Z"
"mp-academy.sk","https://mp-academy.sk",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:04.000Z"
"barberclub-presov.sk","https://barberclub-presov.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:04.802Z"
"a2recovery.se","https://a2recovery.se",3,"blacklist_match","blacklist_match","","recovery",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:05.609Z"
"clubvip.se","https://clubvip.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:06.412Z"
"returmetall.se","https://returmetall.se",5,"medium_risk","enterprise_target","meta","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:07.210Z"
"hallandswebbyra.se","https://hallandswebbyra.se",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:08.010Z"
"norregardgroup.se","https://norregardgroup.se",3,"blacklist_match","blacklist_match","","group",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:08.815Z"
"clyra.sk","https://clyra.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:09.612Z"
"clyra.se","https://clyra.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:10.414Z"
"znamy-podolog.sk","https://znamy-podolog.sk",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:11.217Z"
"smartinstall.se","https://smartinstall.se",3,"blacklist_match","blacklist_match","","install",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:12.022Z"
"stylemytime.nu","https://stylemytime.nu",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:12.823Z"
"vantrisbox.sk","https://vantrisbox.sk",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:13.628Z"
"ameliasmycken.se","https://ameliasmycken.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:14.430Z"
"vboxcomm.sk","https://vboxcomm.sk",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:15.260Z"
"xn--sjstadsfordon-jmb.se","https://xn--sjstadsfordon-jmb.se",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:16.071Z"
"miracledom.nu","https://miracledom.nu",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:16.873Z"
"cleanforce.nu","https://cleanforce.nu",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:17.676Z"
"folkportalen.se","https://folkportalen.se",3,"blacklist_match","blacklist_match","","portal",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:18.476Z"
"shootmyski.sk","https://shootmyski.sk",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:19.282Z"
"sinsogroup.se","https://sinsogroup.se",3,"blacklist_match","blacklist_match","","group",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:20.087Z"
"allwynmclaren.sk","https://allwynmclaren.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:20.895Z"
"doodibox.se","https://doodibox.se",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:21.724Z"
"stylemytime.nu","https://stylemytime.nu",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:22.532Z"
"bukoconnect.se","https://bukoconnect.se",3,"blacklist_match","blacklist_match","","connect",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:23.347Z"
"flatasmaleriservice.se","https://flatasmaleriservice.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:24.159Z"
"xn--drmportalen-sfb.se","https://xn--drmportalen-sfb.se",3,"blacklist_match","blacklist_match","","portal",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:24.959Z"
"ns2.casinosupporten.se","https://ns2.casinosupporten.se",3,"blacklist_match","blacklist_match","","support",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:25.771Z"
"maildemon.se","https://maildemon.se",3,"blacklist_match","blacklist_match","","mail",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:26.574Z"
"jfacademy.sk","https://jfacademy.sk",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:27.376Z"
"quantgroup.sk","https://quantgroup.sk",3,"blacklist_match","blacklist_match","","group",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:28.178Z"
"prclankyzdarma.sk","https://prclankyzdarma.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:28.986Z"
"pmclx.ee","https://pmclx.ee",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:29.788Z"
"vjservice.se","https://vjservice.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:30.594Z"
"downypaws.sk","https://downypaws.sk",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:31.387Z"
"aiwebbexam.se","https://aiwebbexam.se",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:32.190Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"skillbrickgroup.se","https://skillbrickgroup.se",3,"blacklist_match","blacklist_match","","group",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:34.017Z"
"sivamys.sk","https://sivamys.sk",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:34.823Z"
"akaiacademy.nu","https://akaiacademy.nu",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:35.614Z"
"duobilfordon.se","https://duobilfordon.se",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:36.427Z"
"ibpadmin.sk","https://ibpadmin.sk",3,"blacklist_match","blacklist_match","","admin",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:37.235Z"
"business4action.se","https://business4action.se",3,"blacklist_match","blacklist_match","","business",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:38.039Z"
"korkortsmyndighet.se","https://korkortsmyndighet.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:38.844Z"
"cinnamonclouds.se","https://cinnamonclouds.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:39.657Z"
"botniagoldmining.se","https://botniagoldmining.se",3,"blacklist_match","blacklist_match","","mining",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:40.459Z"
"webporadenstvo.sk","https://webporadenstvo.sk",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:41.246Z"
"mbcleanupratovaciesluzby.sk","https://mbcleanupratovaciesluzby.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:42.072Z"
"verktygsbanken.nu","https://verktygsbanken.nu",3,"blacklist_match","blacklist_match","","bank",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:42.874Z"
"payaway.se","https://payaway.se",3,"blacklist_match","blacklist_match","","pay",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:43.688Z"
"drehofenservice.nu","https://drehofenservice.nu",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:44.496Z"
"hairclub.se","https://hairclub.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:45.290Z"
"mygjb.ee","https://mygjb.ee",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:46.099Z"
"xn--sjstadsfordon-jmb.se","https://xn--sjstadsfordon-jmb.se",5,"medium_risk","enterprise_target","ford","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:46.910Z"
"familybusinesslegacy.sk","https://familybusinesslegacy.sk",3,"blacklist_match","blacklist_match","","business",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:47.710Z"
"webinzinier.sk","https://webinzinier.sk",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:48.493Z"
"lovisaulrika.se","https://lovisaulrika.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:49.296Z"
"gripen-takservice.se","https://gripen-takservice.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:50.107Z"
"mauth.se","https://mauth.se",3,"blacklist_match","blacklist_match","","auth",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:50.913Z"
"smartinstall.se","https://smartinstall.se",3,"blacklist_match","blacklist_match","","install",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:51.721Z"
"grejaservice.se","https://grejaservice.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:52.523Z"
"recyclon.se","https://recyclon.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:53.330Z"
"feramyl.se","https://feramyl.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:54.122Z"
"bothniabaygroup.se","https://bothniabaygroup.se",3,"blacklist_match","blacklist_match","","group",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:54.942Z"
"werkenbijwebwijs.nu","https://werkenbijwebwijs.nu",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:55.746Z"
"sazkahry-mclaren.sk","https://sazkahry-mclaren.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:56.541Z"
"myskyweather.se","https://myskyweather.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:57.379Z"
"box136.se","https://box136.se",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:58.187Z"
"llsecurity.sk","https://llsecurity.sk",3,"blacklist_match","blacklist_match","","security",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:58.995Z"
"pawstel.se","https://pawstel.se",5,"medium_risk","enterprise_target","aws","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:17:59.804Z"
"fotsmycken.se","https://fotsmycken.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:00.616Z"
"laddbox-gruppen.se","https://laddbox-gruppen.se",5,"medium_risk","enterprise_target","box","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:01.426Z"
"industrial-cybersecurity.se","https://industrial-cybersecurity.se",3,"blacklist_match","blacklist_match","","security",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:02.241Z"
"climai.nu","https://climai.nu",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:03.047Z"
"stipendieportalen.se","https://stipendieportalen.se",3,"blacklist_match","blacklist_match","","portal",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:03.859Z"
"clubberrubber.se","https://clubberrubber.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:04.668Z"
"rosenlundsgronservice.se","https://rosenlundsgronservice.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:05.484Z"
"webfloor.sk","https://webfloor.sk",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:06.297Z"
"clipapp.sk","https://clipapp.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:07.110Z"
"premiclinic.sk","https://premiclinic.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:07.902Z"
"renovisa.se","https://renovisa.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:08.707Z"
"myvapatches.se","https://myvapatches.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:09.496Z"
"mclarengolf.se","https://mclarengolf.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:10.312Z"
"ikasservices.sk","https://ikasservices.sk",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:11.108Z"
"pngronyteservice.se","https://pngronyteservice.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:11.914Z"
"recovery-bratislava.sk","https://recovery-bratislava.sk",3,"blacklist_match","blacklist_match","","recovery",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:12.718Z"
"undefined","undefined",undefined,"undefined","unknown","","",undefined,undefined,"false","false","false",0,"","","","","","false","",0,"false","false","false","false","false","false","undefined"
"nordicventuresgroup.se","https://nordicventuresgroup.se",3,"blacklist_match","blacklist_match","","group",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:14.568Z"
"juristportal.se","https://juristportal.se",3,"blacklist_match","blacklist_match","","portal",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:15.373Z"
"mymatinee.sk","https://mymatinee.sk",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:16.159Z"
"stromytrnava.sk","https://stromytrnava.sk",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:16.966Z"
"pysslans.se","https://pysslans.se",3,"blacklist_match","blacklist_match","","ssl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:17.773Z"
"paypercut.sk","https://paypercut.sk",3,"blacklist_match","blacklist_match","","pay",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:18.568Z"
"sazkahrymclaren.sk","https://sazkahrymclaren.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:19.375Z"
"papayaglobal.sk","https://papayaglobal.sk",3,"blacklist_match","blacklist_match","","pay",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:20.190Z"
"supporthouse.sk","https://supporthouse.sk",3,"blacklist_match","blacklist_match","","support",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:20.992Z"
"circleliving.nu","https://circleliving.nu",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:21.804Z"
"webdeal.se","https://webdeal.se",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:22.612Z"
"sluzbyweb.sk","https://sluzbyweb.sk",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:23.426Z"
"optilifeclinic.se","https://optilifeclinic.se",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:24.235Z"
"qmyve.ee","https://qmyve.ee",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:25.056Z"
"dronebusiness.sk","https://dronebusiness.sk",3,"blacklist_match","blacklist_match","","business",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:25.864Z"
"revolut-casino.se","https://revolut-casino.se",5,"medium_risk","enterprise_target","revolut","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:26.675Z"
"mclarenallwyn.sk","https://mclarenallwyn.sk",3,"blacklist_match","blacklist_match","","cl",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:27.490Z"
"invisalignprovider.se","https://invisalignprovider.se",5,"medium_risk","enterprise_target","visa","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:28.298Z"
"sofiesfilosofi.se","https://sofiesfilosofi.se",5,"medium_risk","enterprise_target","sofi","",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:29.107Z"
"adiservice.se","https://adiservice.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:29.921Z"
"kundservice-willhem.se","https://kundservice-willhem.se",3,"blacklist_match","blacklist_match","","service",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:30.711Z"
"deltaacademy.se","https://deltaacademy.se",3,"blacklist_match","blacklist_match","","my",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:31.517Z"
"tvorimweby.sk","https://tvorimweby.sk",3,"blacklist_match","blacklist_match","","web",0,0,"false","false","false",0,"inactive","","","","","false","",0,"false","false","false","false","false","false","2025-07-26T17:18:32.332Z"
