domain,url,risk_score,category,type,brand,keywords,vt_malicious,vt_suspicious,urlscan_malicious,ip_address,country,timestamp
"0007betcomlogin.com","https://0007betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:36:13.700Z"
"0007bet-login.com","https://0007bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:36:30.796Z"
"000betlogin.com","https://000betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:36:47.100Z"
"001betlogin8.com","https://001betlogin8.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:37:03.483Z"
"001betlogin.com","https://001betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:37:20.109Z"
"001bitcoin.com","https://001bitcoin.com",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-03T13:37:36.605Z"
"001win-login.com","https://001win-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:37:53.097Z"
"005bank.com","https://005bank.com",3,"blacklist_match","blacklist_match","","bank",0,0,"false","","","2025-07-03T13:38:10.124Z"
"0066betcomlogin.com","https://0066betcomlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:38:26.512Z"
"006bet-login.com","https://006bet-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:38:44.645Z"
"007game-login.com","https://007game-login.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:39:01.402Z"
"007gamelogin.com","https://007gamelogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:39:17.886Z"
"0088betlogin.com","https://0088betlogin.com",3,"blacklist_match","blacklist_match","","login",0,0,"false","","","2025-07-03T13:39:34.240Z"
"0110bitcoin.xyz","https://0110bitcoin.xyz",3,"blacklist_match","blacklist_match","","bitcoin",0,0,"false","","","2025-07-03T13:39:50.883Z"
"0110wallet.xyz","https://0110wallet.xyz",3,"blacklist_match","blacklist_match","","wallet",0,0,"false","","","2025-07-03T13:40:07.346Z"
"011-stripe.com","https://011-stripe.com",5,"medium_risk","enterprise_target","stripe","",0,0,"false","","","2025-07-03T13:40:24.085Z"
